instrument_code,post_date,sentiment,is_regarding_financial_report,is_sold_pur_shares
SGJ,2017-12-08,-0.36985,0,0
SGJ,2017-12-15,-0.5719,0,0
SGJ,2018-01-05,0.0,0,0
SGJ,2018-01-17,-0.2263,0,0
SGJ,2018-02-01,0.0772,0,0
SGJ,2018-02-07,0.0,1,0
SGJ,2018-02-08,-0.030149999999999982,0,0
SGJ,2018-02-19,0.0772,0,1
SGJ,2018-03-01,-0.2263,0,0
SGJ,2018-03-08,0.0,1,0
SGJ,2018-03-12,-0.2263,0,0
SGJ,2018-03-28,0.5719,0,1
SGJ,2018-04-25,0.0772,0,1
SGJ,2018-05-01,0.1636,0,0
SGJ,2018-05-09,-0.1531,0,0
SGJ,2018-05-29,-0.2263,0,0
SGJ,2018-05-31,0.4588,0,1
SGJ,2018-06-07,0.1591,0,0
SGJ,2018-07-06,0.0772,0,1
SGJ,2018-08-15,0.3612,0,1
SGJ,2018-09-07,-0.2263,0,0
SGJ,2018-09-13,0.0,1,0
SGJ,2018-09-28,0.4588,0,1
SGJ,2018-10-05,0.0772,0,1
SGJ,2018-10-09,-0.4588,0,0
SGJ,2018-10-12,0.3612,0,1
SGJ,2018-10-19,0.4588,0,0
SGJ,2018-10-25,0.0772,0,1
SGJ,2018-11-14,0.0772,0,1
SGJ,2018-11-21,0.7003,0,0
SGJ,2018-11-27,0.6369,0,0
SGJ,2018-11-28,0.0,0,0
SGJ,2018-12-06,-0.25,0,0
SGJ,2018-12-10,0.0772,0,1
SGJ,2018-12-13,-0.2263,0,0
SGJ,2018-12-18,0.4019,0,0
SGJ,2019-01-11,0.3818,0,0
SGJ,2019-01-16,0.0,0,0
SGJ,2019-02-01,-0.37649999999999995,0,0
SGJ,2019-02-06,0.0772,0,1
SGJ,2019-02-18,0.0,1,0
SGJ,2019-03-07,-0.2263,0,0
SGJ,2019-03-15,-0.11315,0,0
SGJ,2019-05-10,0.4588,0,0
SGJ,2019-05-30,0.0258,0,0
SGJ,2019-06-04,-0.2263,0,0
SGJ,2019-06-13,0.0,1,0
SGJ,2019-06-14,-0.2263,0,0
SGJ,2019-06-20,0.4588,0,1
SGJ,2019-06-26,0.4588,0,1
SGJ,2019-07-03,0.6597,0,0
SGJ,2019-09-09,-0.2263,0,0
SGJ,2019-09-12,0.35105000000000003,1,0
SGJ,2019-10-09,0.0258,0,0
SGJ,2019-10-10,0.0772,0,1
SGJ,2019-11-14,-0.2263,0,0
SGJ,2019-11-26,-0.2263,0,0
SGJ,2019-12-04,0.0,0,0
SGJ,2019-12-05,-0.2263,0,0
SGJ,2020-01-17,-0.2263,0,0
SGJ,2020-02-03,0.3612,0,1
SGJ,2020-02-10,0.0386,0,0
SGJ,2020-02-12,0.0,1,0
SGJ,2020-02-14,0.0,1,0
SGJ,2020-03-11,0.0,1,0
SGJ,2020-03-12,-0.2263,0,0
SGJ,2020-04-03,0.0772,0,1
SGJ,2020-04-14,0.0772,0,1
SGJ,2020-05-06,-0.4939,0,0
SGJ,2020-05-07,0.4939,0,0
SGJ,2020-06-03,-0.2263,0,0
SGJ,2020-06-09,0.4588,0,1
SGJ,2020-06-11,-0.11315,0,0
SGJ,2020-06-15,0.4588,0,1
SGJ,2020-07-06,0.0772,0,1
SGJ,2020-08-27,-0.2263,0,0
SGJ,2020-09-02,0.0,0,0
SGJ,2020-09-09,0.2023,1,0
SGJ,2020-09-10,-0.2263,0,0
SGJ,2020-10-12,0.0772,0,1
SGJ,2020-10-13,0.0772,0,1
SGJ,2020-10-14,-0.11315,0,0
SGJ,2020-11-16,0.802,0,0
SGJ,2020-12-01,-0.4215,0,0
SGJ,2020-12-07,0.0772,0,0
SGJ,2020-12-09,0.0,1,0
SGJ,2020-12-10,-0.043133333333333336,0,0
SGJ,2020-12-22,0.7906,0,0
SIL,2016-02-12,-0.2263,0,0
SIL,2016-02-23,0.0772,0,0
SIL,2016-02-26,0.0,0,0
SIL,2016-04-26,0.0,1,0
SIL,2016-04-29,0.0,1,0
SIL,2016-05-17,0.0,1,0
SIL,2016-05-19,0.4215,1,0
SIL,2016-07-19,-0.2263,0,0
SIL,2016-08-02,-0.2263,0,0
SIL,2016-08-10,0.0,1,0
SIL,2016-08-11,0.0772,0,0
SIL,2016-08-29,0.0772,0,0
SIL,2016-11-08,0.0,1,0
SIL,2016-11-11,0.6369,0,1
SIL,2017-02-27,-0.0258,0,0
SIL,2017-02-28,-0.11315,0,0
SIL,2017-05-11,0.0,1,0
SIL,2017-05-15,0.0,1,0
SIL,2017-07-14,-0.2263,0,0
SIL,2017-07-26,-0.11315,0,0
SIL,2017-10-30,0.4588,0,1
SIL,2017-11-14,0.0,1,0
SIL,2018-01-20,0.3612,0,1
SIL,2018-02-09,-0.2263,0,0
SIL,2018-02-16,-0.0258,0,0
SIL,2018-03-01,0.2023,0,0
SIL,2018-04-20,0.0,1,0
SIL,2018-04-25,0.2053,0,0
SIL,2018-05-15,0.0,1,0
SIL,2018-07-06,0.3612,0,1
SIL,2018-08-03,0.17,1,0
SIL,2018-08-29,-0.2263,0,0
SIL,2018-09-07,-0.2263,0,0
SIL,2018-09-24,-0.4215,0,0
SIL,2018-10-09,-0.2263,0,0
SIL,2018-10-16,0.4588,0,1
SIL,2018-11-06,0.0,1,0
SIL,2018-11-14,0.1531,0,0
SIL,2018-12-28,0.0,0,0
SIL,2019-01-11,-0.0516,0,0
SIL,2019-01-28,0.5719,0,0
SIL,2019-01-29,-0.2263,0,0
SIL,2019-02-06,-0.1531,0,0
SIL,2019-02-18,-0.2263,0,0
SIL,2019-03-01,-0.0258,0,0
SIL,2019-04-15,-0.2263,1,0
SIL,2019-04-17,-0.7096,0,0
SIL,2019-04-18,0.4588,0,1
SIL,2019-05-15,0.0,1,0
SIL,2019-07-23,-0.2263,0,0
SIL,2019-08-12,-0.2263,0,0
SIL,2019-08-13,0.0,1,0
SIL,2019-08-19,-0.2263,1,0
SIL,2019-10-17,0.7506,0,1
SIL,2019-11-13,-0.2263,1,0
SIL,2020-02-05,-0.2263,0,0
SIL,2020-02-28,-0.4215,1,0
SIL,2020-04-15,0.7506,0,1
SIL,2020-05-15,-0.4215,1,0
SIL,2020-07-14,0.0772,0,1
SIL,2020-07-17,-0.4215,0,0
SIL,2020-07-30,-0.2263,0,0
SIL,2020-08-11,0.0772,0,0
SIL,2020-10-13,0.4588,0,1
SIL,2020-11-13,0.0,1,0
SJ,2016-01-04,0.4215,0,1
SJ,2016-01-15,0.4215,0,1
SJ,2016-01-27,0.0772,0,0
SJ,2016-02-24,0.4588,0,1
SJ,2016-02-29,0.4588,0,1
SJ,2016-03-01,-0.2263,1,0
SJ,2016-03-08,0.30595,0,0
SJ,2016-03-11,0.4588,0,1
SJ,2016-03-15,-0.07455,0,0
SJ,2016-03-21,0.4588,0,1
SJ,2016-03-22,0.48513333333333336,0,1
SJ,2016-03-31,0.0772,0,1
SJ,2016-04-01,0.0772,0,1
SJ,2016-04-05,0.5561499999999999,0,1
SJ,2016-04-11,0.6369,0,1
SJ,2016-04-12,0.268,0,1
SJ,2016-04-15,0.44387999999999994,0,1
SJ,2016-04-18,0.7717,0,1
SJ,2016-04-20,0.4588,0,1
SJ,2016-04-22,0.4588,0,1
SJ,2016-04-28,0.4588,0,1
SJ,2016-04-29,0.0,1,0
SJ,2016-05-09,0.10115,0,0
SJ,2016-05-26,0.4588,0,1
SJ,2016-05-30,0.44015,0,1
SJ,2016-06-13,0.4588,0,1
SJ,2016-06-22,0.4215,0,1
SJ,2016-07-07,0.4588,0,1
SJ,2016-07-11,0.4588,0,1
SJ,2016-07-19,0.2023,0,0
SJ,2016-08-11,0.0,0,0
SJ,2016-08-19,0.3612,0,1
SJ,2016-08-24,0.4588,0,1
SJ,2016-08-30,0.4588,0,1
SJ,2016-09-05,0.6369,0,1
SJ,2016-09-12,0.6369,0,1
SJ,2016-09-21,0.6705,0,1
SJ,2016-09-22,0.6705,0,1
SJ,2016-10-05,0.8689,0,1
SJ,2016-10-07,-0.4215,0,0
SJ,2016-10-11,0.5859,0,1
SJ,2016-10-13,0.11515,0,0
SJ,2016-10-18,0.4588,0,1
SJ,2016-10-21,-0.2263,0,0
SJ,2016-10-31,-0.2263,0,0
SJ,2016-11-04,0.0,1,0
SJ,2016-11-11,0.3612,0,1
SJ,2016-11-17,0.5719,0,0
SJ,2016-11-28,0.8555,0,1
SJ,2016-12-02,0.7184,0,1
SJ,2016-12-05,0.4215,0,1
SJ,2016-12-06,0.0772,0,1
SJ,2016-12-15,0.7845,0,1
SJ,2016-12-21,0.7717,0,1
SJ,2016-12-23,0.8442,0,1
SJ,2016-12-30,0.4588,0,1
SJ,2017-01-16,0.4215,0,1
SJ,2017-01-31,0.4939,0,0
SJ,2017-02-16,0.8271,0,0
SJ,2017-02-21,0.4215,0,1
SJ,2017-02-28,0.0,1,0
SJ,2017-03-07,0.926,0,1
SJ,2017-03-13,0.7845,0,1
SJ,2017-03-17,0.6369,0,1
SJ,2017-03-20,0.7845,0,1
SJ,2017-03-24,0.6369,0,1
SJ,2017-03-27,0.6369,0,1
SJ,2017-03-30,0.1531,0,0
SJ,2017-04-03,0.33055,0,0
SJ,2017-04-05,-0.2263,0,0
SJ,2017-04-21,0.0772,0,1
SJ,2017-04-27,0.5994,0,1
SJ,2017-04-28,-0.11315,0,0
SJ,2017-05-02,0.4588,0,1
SJ,2017-05-05,0.6369,0,1
SJ,2017-05-09,0.14049999999999999,0,0
SJ,2017-05-15,0.6369,0,1
SJ,2017-05-18,0.6152500000000001,0,1
SJ,2017-05-19,0.4588,0,1
SJ,2017-05-25,0.7506,0,1
SJ,2017-05-26,-0.2263,1,0
SJ,2017-05-29,0.4588,0,1
SJ,2017-05-30,0.30894999999999995,0,0
SJ,2017-06-01,0.8442,0,1
SJ,2017-06-02,0.4588,0,1
SJ,2017-06-03,0.4588,0,1
SJ,2017-06-05,0.6369,0,1
SJ,2017-06-06,0.4588,0,1
SJ,2017-06-08,0.6369,0,1
SJ,2017-06-13,0.6369,0,1
SJ,2017-06-22,0.0772,0,1
SJ,2017-06-26,0.0772,0,1
SJ,2017-06-29,0.0772,0,1
SJ,2017-07-14,0.0772,0,1
SJ,2017-07-19,0.7845,0,1
SJ,2017-07-28,0.0,1,0
SJ,2017-08-14,0.7845,0,1
SJ,2017-08-22,0.4588,0,1
SJ,2017-08-30,0.7845,0,1
SJ,2017-09-01,0.3612,0,0
SJ,2017-09-06,0.6369,0,1
SJ,2017-09-07,0.8779,0,0
SJ,2017-09-13,0.7506,0,1
SJ,2017-09-19,0.4588,0,1
SJ,2017-09-21,0.0772,0,1
SJ,2017-09-27,0.765,0,1
SJ,2017-10-02,0.6369,0,1
SJ,2017-10-06,-0.07455,0,0
SJ,2017-10-10,0.4588,0,1
SJ,2017-10-13,0.6369,0,1
SJ,2017-10-17,0.4588,0,1
SJ,2017-10-20,0.6369,0,1
SJ,2017-10-26,0.4588,0,1
SJ,2017-11-01,0.4588,0,1
SJ,2017-11-02,0.4588,0,1
SJ,2017-11-07,0.0,1,0
SJ,2017-11-08,0.4588,0,1
SJ,2017-11-13,0.0772,0,1
SJ,2017-11-15,-0.0516,1,0
SJ,2017-11-16,0.6369,1,1
SJ,2017-11-24,-0.0516,1,0
SJ,2017-11-27,0.6486,0,0
SJ,2017-11-30,0.9186,0,1
SJ,2017-12-13,0.3612,0,1
SJ,2017-12-15,0.4588,0,1
SJ,2018-01-03,0.12312500000000001,0,0
SJ,2018-01-17,0.4588,0,1
SJ,2018-01-22,0.0772,0,1
SJ,2018-01-31,0.4588,0,1
SJ,2018-02-01,0.6369,0,1
SJ,2018-02-16,0.4588,0,1
SJ,2018-02-19,0.6369,0,1
SJ,2018-03-01,0.2294,0,0
SJ,2018-03-02,0.22455,0,0
SJ,2018-03-07,0.0,0,0
SJ,2018-03-09,0.4588,0,1
SJ,2018-03-12,0.4588,0,1
SJ,2018-03-13,0.2053,0,0
SJ,2018-03-15,0.836,0,1
SJ,2018-03-19,0.4588,0,1
SJ,2018-03-20,0.55135,0,0
SJ,2018-03-26,0.6369,0,1
SJ,2018-04-05,-0.2263,0,0
SJ,2018-04-09,0.6369,0,1
SJ,2018-04-10,0.4588,0,1
SJ,2018-04-16,0.4588,0,1
SJ,2018-04-18,0.4588,0,1
SJ,2018-04-25,0.4588,0,1
SJ,2018-04-30,0.0,1,0
SJ,2018-05-07,0.6369,0,1
SJ,2018-05-09,0.4588,0,1
SJ,2018-05-11,0.6369,0,1
SJ,2018-05-15,0.2023,1,0
SJ,2018-05-21,0.4588,0,1
SJ,2018-05-28,0.4588,0,1
SJ,2018-05-29,0.6369,0,1
SJ,2018-05-31,0.6369,0,1
SJ,2018-06-07,0.6369,0,1
SJ,2018-06-12,0.0772,0,1
SJ,2018-06-18,0.6369,0,1
SJ,2018-06-22,0.0772,0,1
SJ,2018-06-25,0.4588,0,1
SJ,2018-06-29,0.4588,0,1
SJ,2018-07-05,0.4588,0,1
SJ,2018-07-06,0.268,0,1
SJ,2018-07-12,0.6369,0,1
SJ,2018-07-16,0.268,0,1
SJ,2018-07-19,0.4588,0,1
SJ,2018-07-24,0.4588,0,1
SJ,2018-07-26,0.4588,0,1
SJ,2018-08-03,0.4588,0,1
SJ,2018-08-07,0.4588,0,1
SJ,2018-08-08,0.4588,0,1
SJ,2018-08-09,0.6369,0,1
SJ,2018-08-14,0.0,1,0
SJ,2018-08-15,0.4588,0,1
SJ,2018-08-16,0.4588,0,1
SJ,2018-08-20,0.4588,0,1
SJ,2018-08-21,0.4588,0,1
SJ,2018-08-23,0.4588,0,1
SJ,2018-09-11,0.4588,0,1
SJ,2018-09-19,0.4588,0,1
SJ,2018-09-20,0.0772,0,1
SJ,2018-10-04,0.30595,0,0
SJ,2018-10-09,0.1908,0,0
SJ,2018-10-11,-0.2263,0,0
SJ,2018-10-18,0.6369,0,1
SJ,2018-10-30,0.4588,0,1
SJ,2018-11-06,0.4588,0,1
SJ,2018-11-14,-0.12605,1,0
SJ,2018-11-19,0.4588,0,1
SJ,2018-11-26,0.7845,0,1
SJ,2018-11-27,-0.0116,0,0
SJ,2018-12-03,-0.2263,0,0
SJ,2018-12-04,0.0772,0,1
SJ,2018-12-05,0.35705000000000003,0,1
SJ,2018-12-10,0.268,0,1
SJ,2018-12-13,0.4588,0,1
SJ,2018-12-20,0.0772,0,1
SJ,2018-12-24,0.6369,0,1
SJ,2019-01-22,0.4588,0,1
SJ,2019-01-29,0.4588,0,1
SJ,2019-02-01,-0.5719,0,0
SJ,2019-02-06,0.0772,0,1
SJ,2019-02-08,0.0772,0,1
SJ,2019-02-12,0.4588,0,1
SJ,2019-02-18,0.4588,0,1
SJ,2019-02-20,0.08825000000000001,0,0
SJ,2019-02-26,-0.2263,0,0
SJ,2019-02-27,0.4588,0,1
SJ,2019-03-01,-0.2263,1,0
SJ,2019-03-11,0.6369,0,1
SJ,2019-03-20,0.4588,0,1
SJ,2019-03-25,0.1531,0,0
SJ,2019-03-27,-0.2263,0,0
SJ,2019-04-03,-0.3601,0,0
SJ,2019-04-04,0.6369,0,0
SJ,2019-04-05,-0.4215,0,0
SJ,2019-04-08,0.2053,0,0
SJ,2019-04-11,-0.15946666666666667,0,0
SJ,2019-04-15,0.4588,0,1
SJ,2019-04-30,0.6369,0,0
SJ,2019-05-09,-0.4215,0,0
SJ,2019-05-10,-0.12605,0,0
SJ,2019-05-16,0.6369,0,1
SJ,2019-05-21,0.4588,0,1
SJ,2019-05-22,0.4588,0,1
SJ,2019-05-28,-0.4215,0,0
SJ,2019-06-03,0.6369,0,1
SJ,2019-06-04,0.0,1,0
SJ,2019-06-10,0.7845,0,1
SJ,2019-06-12,0.0772,0,1
SJ,2019-06-14,0.4588,0,1
SJ,2019-06-17,0.5859,0,0
SJ,2019-06-24,0.2898,0,0
SJ,2019-06-28,0.0772,0,1
SJ,2019-07-03,-0.5106,0,0
SJ,2019-07-05,0.4588,0,1
SJ,2019-07-09,-0.0258,0,0
SJ,2019-07-12,0.7845,0,1
SJ,2019-07-17,0.4588,0,1
SJ,2019-07-30,-0.12605,1,0
SJ,2019-08-05,0.6908,0,1
SJ,2019-08-08,0.7845,0,1
SJ,2019-08-12,0.4588,0,1
SJ,2019-08-19,0.4588,0,1
SJ,2019-08-27,0.4588,0,1
SJ,2019-09-09,0.51725,0,0
SJ,2019-09-11,0.7845,0,1
SJ,2019-09-23,0.4588,0,1
SJ,2019-09-24,0.1908,0,0
SJ,2019-09-25,0.7845,0,1
SJ,2019-09-26,-0.1531,0,0
SJ,2019-09-30,0.30595,0,0
SJ,2019-10-02,0.05939999999999998,0,0
SJ,2019-10-07,0.4588,0,1
SJ,2019-10-09,0.6369,0,1
SJ,2019-10-10,0.4588,0,1
SJ,2019-10-15,0.4588,0,1
SJ,2019-10-18,-0.07455,0,0
SJ,2019-10-29,0.7845,0,1
SJ,2019-11-05,-0.011999999999999997,1,0
SJ,2019-11-22,0.6369,0,1
SJ,2019-11-27,0.7845,0,1
SJ,2019-12-11,0.0386,0,0
SJ,2019-12-23,0.6597,0,1
SJ,2019-12-24,0.4588,0,1
SJ,2020-01-07,0.4588,0,1
SJ,2020-02-13,0.3182,0,0
SJ,2020-02-24,0.6369,0,1
SJ,2020-03-06,0.4588,0,1
SJ,2020-03-11,0.4588,0,1
SJ,2020-03-12,-0.5267,1,0
SJ,2020-03-20,-0.25,1,0
SJ,2020-03-24,0.6369,0,1
SJ,2020-03-30,0.4588,0,1
SJ,2020-03-31,-0.07455,0,0
SJ,2020-04-02,0.4215,0,1
SJ,2020-04-09,0.0772,0,0
SJ,2020-04-17,0.765,0,0
SJ,2020-04-20,0.7845,0,1
SJ,2020-04-21,0.4588,0,1
SJ,2020-04-23,0.765,0,0
SJ,2020-04-24,0.54785,0,1
SJ,2020-04-28,0.25565,0,0
SJ,2020-05-01,0.4588,0,1
SJ,2020-05-08,0.4019,0,0
SJ,2020-05-13,0.6369,0,1
SJ,2020-05-15,-0.2263,0,0
SJ,2020-05-18,-0.3182,0,0
SJ,2020-05-20,0.6369,0,1
SJ,2020-05-26,0.3612,0,0
SJ,2020-05-27,0.3612,0,0
SJ,2020-06-01,0.0,0,0
SJ,2020-06-02,0.8225,0,1
SJ,2020-06-05,0.4588,0,1
SJ,2020-06-09,0.4588,0,1
SJ,2020-06-12,0.3612,0,0
SJ,2020-06-16,0.4588,0,1
SJ,2020-06-17,0.4588,0,1
SJ,2020-06-24,0.5719,0,1
SJ,2020-06-25,0.0772,0,1
SJ,2020-06-29,0.3033666666666667,0,0
SJ,2020-07-13,0.2023,0,0
SJ,2020-07-16,0.3612,0,0
SJ,2020-07-21,0.0772,0,1
SJ,2020-07-22,-0.2263,0,0
SJ,2020-07-24,0.0772,0,0
SJ,2020-08-07,-0.25,1,0
SJ,2020-08-12,0.3612,0,0
SJ,2020-08-13,0.0772,0,0
SJ,2020-08-18,0.0772,0,1
SJ,2020-08-24,0.3612,0,0
SJ,2020-08-27,0.7506,0,1
SJ,2020-09-03,-0.5719,0,0
SJ,2020-09-04,0.541625,0,0
SJ,2020-09-08,0.4588,0,1
SJ,2020-09-11,0.3612,0,0
SJ,2020-09-14,0.3612,0,0
SJ,2020-09-16,0.4588,0,1
SJ,2020-09-22,0.3612,0,0
SJ,2020-09-28,-0.2263,0,0
SJ,2020-10-01,0.3612,0,0
SJ,2020-10-13,-0.0516,0,0
SJ,2020-10-14,-0.5106,0,0
SJ,2020-10-21,0.3612,0,0
SJ,2020-10-27,0.0,0,0
SJ,2020-10-29,0.3612,0,0
SJ,2020-11-04,0.7845,0,1
SJ,2020-11-11,-0.0258,0,0
SJ,2020-11-19,0.7506,0,0
SJ,2020-12-07,0.7506,0,1
SJ,2020-12-10,0.4588,0,1
SJ,2020-12-30,0.0772,0,1
SML,2018-08-23,0.5423,0,0
SML,2018-11-13,0.0,1,0
SML,2019-02-13,0.0,1,0
SML,2019-03-31,-0.2263,1,0
SML,2019-04-30,-0.3548,0,0
SML,2019-05-07,-0.2263,0,0
SML,2019-05-13,-0.2263,0,0
SML,2019-05-15,0.0,1,0
SML,2019-05-27,0.0,0,0
SML,2019-07-31,0.0,0,0
SML,2019-08-13,0.0,1,0
SML,2019-11-04,-0.2263,0,0
SML,2019-11-11,-0.2263,0,0
SML,2019-11-13,0.0,1,0
SML,2020-02-14,0.0,1,0
SML,2020-03-30,-0.6705,1,0
SML,2020-04-16,-0.0258,1,0
SML,2020-05-18,0.0,1,0
SML,2020-07-16,-0.4215,1,0
SML,2020-08-03,-0.11315,0,0
SML,2020-08-04,-0.2263,0,0
SML,2020-08-11,0.0772,0,0
SML,2020-08-14,0.0,1,0
SML,2020-09-21,-0.128,0,0
SML,2020-11-02,-0.2263,0,0
SML,2020-11-10,-0.2263,0,0
SML,2020-11-19,0.0,1,0
SOS,2017-07-04,0.0,0,0
SOS,2017-07-19,-0.2263,0,0
SOS,2017-08-10,0.3182,0,0
SOS,2017-09-05,0.0,1,0
SOS,2017-11-13,0.0,1,0
SOS,2017-12-01,0.0772,0,1
SOS,2018-03-01,0.0,1,0
SOS,2018-04-06,-0.2263,0,0
SOS,2018-04-17,0.0516,0,0
SOS,2018-04-18,-0.2263,0,0
SOS,2018-05-01,0.0,1,0
SOS,2018-05-03,-0.2263,0,0
SOS,2018-05-08,0.0,0,0
SOS,2018-05-10,0.0,1,0
SOS,2018-06-25,0.0772,0,1
SOS,2018-08-14,0.0,1,0
SOS,2018-11-14,0.0,1,0
SOS,2019-02-12,-0.2263,0,0
SOS,2019-02-22,-0.2263,0,0
SOS,2019-03-03,0.0,1,0
SOS,2019-05-01,0.0,1,0
SOS,2019-05-02,-0.4215,0,0
SOS,2019-05-13,0.2023,1,0
SOS,2019-08-08,0.2023,1,0
SOS,2019-08-12,-0.296,0,0
SOS,2019-10-29,-0.2263,0,0
SOS,2019-11-11,0.0,0,0
SOS,2019-11-12,0.0,1,0
SOS,2020-02-28,0.296,1,0
SOS,2020-05-01,-0.34,1,0
SOS,2020-05-13,0.25,1,0
SOS,2020-05-22,0.0,1,0
SOS,2020-06-03,0.4588,1,0
SOS,2020-07-21,-0.5719,0,0
SOS,2020-08-05,-0.2263,0,0
SOS,2020-08-14,0.0,1,0
SOS,2020-11-10,-0.2263,0,0
SOS,2020-11-14,0.0,1,0
SOS,2020-11-19,-0.2263,0,0
SSLVC,2018-08-27,0.11475,0,0
SSLVC,2018-08-31,-0.2263,0,0
SSLVC,2018-09-05,0.6249,0,0
SSLVC,2018-09-12,0.3612,0,0
SSLVC,2018-11-16,0.0,1,0
SSLVC,2018-11-21,-0.6808,0,0
SSLVC,2018-12-03,0.4588,0,1
SSLVC,2018-12-04,0.4588,0,1
SSLVC,2018-12-05,0.0772,0,1
SSLVC,2018-12-20,-0.2263,1,0
SSLVC,2019-01-17,-0.2263,0,0
SSLVC,2019-02-18,-0.6124,0,0
SSLVC,2019-02-22,0.0772,0,0
SSLVC,2019-03-04,-0.4939,1,0
SSLVC,2019-03-25,-0.4939,1,0
SSLVC,2019-05-03,-0.6705,1,0
SSLVC,2019-06-04,0.2023,1,0
SSLVC,2019-06-07,0.1027,0,0
SSLVC,2019-06-12,-0.0584,0,0
SSLVC,2019-06-14,-0.2263,0,0
SSLVC,2019-06-17,-0.2263,1,0
SSLVC,2019-06-18,-0.2263,0,0
SSLVC,2019-06-19,-0.2263,0,0
SSLVC,2019-06-24,0.25143333333333334,0,0
SSLVC,2019-08-07,0.5267,0,0
SSLVC,2019-08-12,-0.2263,0,0
SSLVC,2019-08-15,0.0772,0,0
SSLVC,2019-08-19,-0.25,1,0
SSLVC,2019-08-23,0.2023,1,0
SSLVC,2019-09-18,0.296,0,0
SSLVC,2019-09-19,-0.128,0,0
SSLVC,2019-09-30,-0.2732,0,0
SSLVC,2019-10-02,-0.249,0,0
SSLVC,2019-10-04,0.5267,0,0
SSLVC,2019-10-24,0.7783,0,0
SSLVC,2019-11-15,0.2023,1,0
SSLVC,2019-12-05,0.5994,0,0
SSLVC,2019-12-10,0.4767,0,0
SSLVC,2019-12-31,0.765,0,1
SSLVC,2020-02-14,0.2023,1,0
SSLVC,2020-03-26,0.4588,0,0
SSLVC,2020-05-01,-0.2263,0,0
SSLVC,2020-05-18,0.2023,1,0
SSLVC,2020-06-15,-0.2263,0,0
SSLVC,2020-07-07,0.0,1,0
SSLVC,2020-08-14,0.2023,1,0
SSLVC,2020-09-29,0.2023,1,0
SSLVC,2020-11-02,-0.2263,0,0
SSLVC,2020-11-05,-0.2263,0,0
SSLVC,2020-11-11,0.0,1,0
SSLVC,2020-11-30,0.0,1,0
SVL,2016-01-06,0.765,0,1
SVL,2016-02-08,0.4019,0,0
SVL,2016-02-12,0.9081,0,0
SVL,2016-02-23,0.5994,0,0
SVL,2016-02-29,0.5574,1,0
SVL,2016-04-06,0.765,0,1
SVL,2016-04-08,0.743,0,0
SVL,2016-04-15,0.4019,0,0
SVL,2016-05-04,0.0,1,0
SVL,2016-05-06,0.4019,0,0
SVL,2016-05-09,0.5994,0,0
SVL,2016-05-11,0.4019,0,0
SVL,2016-05-19,0.765,0,1
SVL,2016-06-03,0.765,0,1
SVL,2016-06-07,0.765,0,1
SVL,2016-06-09,0.73265,0,0
SVL,2016-06-10,0.765,0,1
SVL,2016-06-14,0.5994,0,1
SVL,2016-07-13,0.4019,0,0
SVL,2016-08-05,0.0,1,0
SVL,2016-08-08,0.3182,0,0
SVL,2016-08-23,0.9169,0,1
SVL,2016-09-12,0.8316,0,1
SVL,2016-09-14,0.765,0,1
SVL,2016-09-26,0.9565,0,0
SVL,2016-10-13,0.7964,0,0
SVL,2016-10-21,0.4019,0,0
SVL,2016-10-24,-0.7964,0,0
SVL,2016-11-03,0.3182,0,0
SVL,2016-11-09,0.7003,0,0
SVL,2016-11-11,0.8271,0,0
SVL,2016-11-14,0.0,1,0
SVL,2016-11-24,0.765,0,1
SVL,2017-01-23,0.4019,0,0
SVL,2017-02-13,0.6124,0,0
SVL,2017-02-23,0.3182,0,0
SVL,2017-02-28,0.0,1,0
SVL,2017-03-06,0.2023,0,0
SVL,2017-03-08,0.5994,0,1
SVL,2017-04-27,0.5307999999999999,0,0
SVL,2017-05-04,0.0,1,0
SVL,2017-05-10,0.5859,0,0
SVL,2017-05-12,0.0,1,0
SVL,2017-06-13,0.765,0,1
SVL,2017-06-14,0.765,0,1
SVL,2017-06-16,0.5994,0,1
SVL,2017-06-26,0.5994,0,1
SVL,2017-06-29,0.6822,0,1
SVL,2017-07-06,0.4019,0,0
SVL,2017-08-08,0.7003,0,0
SVL,2017-08-11,0.0,1,0
SVL,2017-09-06,0.2023,0,0
SVL,2017-10-10,0.7003,0,0
SVL,2017-10-13,0.0772,0,0
SVL,2017-10-20,0.2023,0,0
SVL,2017-10-26,0.7003,0,0
SVL,2017-11-01,0.4019,0,0
SVL,2017-11-06,0.1027,0,0
SVL,2017-11-07,0.5994,0,0
SVL,2017-11-09,0.4019,0,0
SVL,2017-11-10,0.10115,0,0
SVL,2017-11-13,0.4019,0,0
SVL,2017-12-01,0.765,0,1
SVL,2017-12-05,0.7003,0,0
SVL,2017-12-07,0.765,0,1
SVL,2017-12-15,0.8834,0,0
SVL,2017-12-27,0.8176,0,1
SVL,2018-01-03,0.84815,0,1
SVL,2018-01-12,0.765,0,1
SVL,2018-01-17,0.8834,0,0
SVL,2018-01-26,0.4019,0,0
SVL,2018-01-30,0.4019,0,0
SVL,2018-02-26,0.5574,0,0
SVL,2018-03-01,0.0,1,0
SVL,2018-03-07,0.9022,0,0
SVL,2018-03-13,0.7003,0,0
SVL,2018-03-14,0.8885,0,1
SVL,2018-03-19,0.8885,0,1
SVL,2018-03-28,0.765,0,1
SVL,2018-03-29,0.9661,0,0
