Date,Open,High,Low,Close,Volume
2009-04-14,3.61,3.7,3.61,3.7,3375
2009-04-17,3.7,4,3.7,4,49390
2009-04-20,4,4,4,4,18589
2009-04-21,4,4.2,4,4.2,4050
2009-04-27,4.2,4.2,4,4,21300
2009-05-01,4,4,3.89,3.89,25394
2009-05-04,3.89,3.9,3.89,3.9,3000
2009-05-05,3.9,3.9,3.9,3.9,1100
2009-05-06,3.9,3.9,3.9,3.9,17386
2009-05-07,3.9,3.92,3.9,3.92,400
2009-05-08,3.92,4.2,3.92,4.2,51000
2009-05-13,4.2,4.2,3.95,3.95,336
2009-05-14,3.95,4.45,3.95,4.45,287368
2009-05-15,4.45,5,4.45,5,5000
2009-05-21,5,5,4.2,4.2,25382
2009-05-26,4.2,4.5,4.2,4.5,140000
2009-05-27,4.5,4.5,4.3,4.3,8845
2009-05-28,4.3,4.5,4.3,4.5,30000
2009-06-01,4.5,4.5,4.5,4.5,4400
2009-06-02,4.5,4.5,4.5,4.5,105344
2009-06-03,4.5,4.5,4.4,4.4,15200
2009-06-05,4.4,4.5,4.4,4.5,44550
2009-06-08,4.5,4.5,4.5,4.5,213388
2009-06-09,4.5,4.5,4.5,4.5,549240
2009-06-10,4.5,4.66,4.5,4.66,200000
2009-06-11,4.66,4.9,4.66,4.9,50200
2009-06-16,4.9,4.9,4.8,4.8,6075
2009-06-18,4.8,4.8,4.51,4.51,68475
2009-06-19,4.51,4.51,4.5,4.5,140000
2009-06-23,4.5,4.5,4.4,4.4,130
2009-06-25,4.4,4.4,4.4,4.4,2150
2009-06-26,4.4,4.4,4.4,4.4,20765
2009-06-29,4.4,4.6,4.4,4.6,1000
2009-07-01,4.6,4.6,4.41,4.41,11252
2009-07-02,4.41,4.41,4.36,4.36,3500
2009-07-03,4.36,4.41,4.36,4.41,3313
2009-07-06,4.41,4.41,4.36,4.36,12328
2009-07-07,4.36,4.85,4.36,4.85,2000
2009-07-08,4.85,4.85,4.85,4.85,3000
2009-07-14,4.85,4.85,4.5,4.5,1010000
2009-07-15,4.5,4.5,4.42,4.42,330
2009-07-16,4.42,4.42,4.42,4.42,1386
2009-07-17,4.42,4.42,4.01,4.01,10867
2009-07-21,4.01,4.01,3.8,3.8,1045449
2009-07-23,3.8,3.81,3.8,3.81,71503
2009-07-27,3.81,3.81,3.5,3.5,29500
2009-07-28,3.5,3.5,3.5,3.5,5300
2009-07-29,3.5,3.5,3.5,3.5,1837
2009-07-31,3.5,3.61,3.5,3.61,8451
2009-08-03,3.61,3.61,3.61,3.61,1686
2009-08-04,3.61,3.61,3.52,3.52,23816
2009-08-05,3.52,3.8,3.52,3.8,1500
2009-08-07,3.8,4,3.8,4,5114
2009-08-12,4,4,3.82,3.82,1500
2009-08-14,3.82,3.82,3.82,3.82,8750
2009-08-18,3.82,3.85,3.82,3.85,8375
2009-08-20,3.85,3.85,3.85,3.85,3590
2009-08-21,3.85,3.85,3.85,3.85,21617
2009-08-24,3.85,3.85,3.85,3.85,14879
2009-08-25,3.85,3.85,3.85,3.85,2900
2009-08-26,3.85,3.85,3.85,3.85,58654
2009-08-27,3.85,3.85,3.4,3.4,1547466
2009-09-02,3.4,3.4,3.4,3.4,1686
2009-09-03,3.4,3.4,3.4,3.4,15236
2009-09-07,3.4,3.42,3.4,3.42,50000
2009-09-08,3.42,3.42,3.42,3.42,3939
2009-09-10,3.42,3.51,3.42,3.51,15091
2009-09-11,3.51,3.55,3.51,3.55,28900
2009-09-18,3.55,3.55,3.55,3.55,216942
2009-09-21,3.55,3.65,3.55,3.65,29359
2009-09-22,3.65,3.65,3.6,3.6,211309
2009-09-24,3.6,3.6,3.6,3.6,33532
2009-09-28,3.6,3.6,3.6,3.6,300
2009-09-30,3.6,3.99,3.6,3.99,10000
2009-10-02,3.99,3.99,3.7,3.7,1931
2009-10-05,3.7,3.7,3.6,3.6,3460
2009-10-07,3.6,3.6,3.55,3.55,43986
2009-10-08,3.55,3.55,3.47,3.47,83573
2009-10-09,3.47,3.47,3.46,3.46,113840
2009-10-12,3.46,3.5,3.46,3.5,1760
2009-10-14,3.5,4,3.5,4,23407
2009-10-20,4,4,3.55,3.55,5820
2009-10-21,3.55,3.55,3.55,3.55,2062
2009-10-22,3.55,3.55,3.55,3.55,6000
2009-10-23,3.55,3.9,3.55,3.9,90000
2009-10-27,3.9,3.9,3.6,3.6,526
2009-10-28,3.6,3.6,3.6,3.6,4246
2009-10-29,3.6,3.6,3.6,3.6,81877
2009-10-30,3.6,3.7,3.6,3.7,3000
2009-11-03,3.7,3.72,3.7,3.72,250
2009-11-04,3.72,3.72,3.72,3.72,47818
2009-11-05,3.72,3.72,3.6,3.6,45000
2009-11-06,3.6,3.6,3.4,3.4,2366
2009-11-09,3.4,3.41,3.4,3.41,37794
2009-11-10,3.41,3.7,3.41,3.7,110000
2009-11-11,3.7,4,3.7,4,9124
2009-11-12,4,4,3.42,3.42,20000
2009-11-13,3.42,3.6,3.42,3.6,1750
2009-11-18,3.6,3.62,3.6,3.62,1000
2009-11-19,3.62,3.62,3.62,3.62,1116
2009-11-24,3.62,3.65,3.62,3.65,18811
2009-11-25,3.65,3.65,3.65,3.65,2000
2009-11-26,3.65,3.65,3.65,3.65,20923
2009-11-27,3.65,3.65,3.62,3.62,4077
2009-11-30,3.62,3.65,3.62,3.65,4500
2009-12-01,3.65,3.68,3.65,3.68,1186
2009-12-02,3.68,3.68,3.68,3.68,1909
2009-12-03,3.68,3.75,3.68,3.75,250000
2009-12-07,3.75,3.75,3.75,3.75,1500
2009-12-08,3.75,3.75,3.7,3.7,19328
2009-12-10,3.7,3.72,3.7,3.72,10000
2009-12-11,3.72,3.72,3.72,3.72,101199
2009-12-14,3.72,3.72,3.72,3.72,250
2009-12-16,3.72,3.72,3.72,3.72,2000
2009-12-18,3.72,4,3.72,4,11335
2009-12-22,4,4,3.72,3.72,4072
2009-12-24,3.72,3.76,3.72,3.76,100
2009-12-28,3.76,3.76,3.75,3.75,8125
2009-12-29,3.75,4,3.75,4,1100
2009-12-30,4,4,4,4,295
2010-01-04,4,4.05,4.03,4.05,602323
2010-01-07,4.05,3.75,3.75,3.75,1836
2010-01-08,3.75,3.81,3.81,3.81,38155
2010-01-12,3.81,3.75,3.75,3.75,3934
2010-01-13,3.75,3.81,3.8,3.8,42384
2010-01-18,3.8,3.75,3.75,3.75,2772
2010-01-19,3.75,3.75,3.75,3.75,4000
2010-01-21,3.75,3.76,3.76,3.76,2100
2010-01-26,3.76,3.81,3.81,3.81,8375
2010-01-29,3.81,3.8,3.75,3.75,9750
2010-02-03,3.75,3.82,3.82,3.82,5900
2010-02-04,3.82,3.82,3.75,3.8,12735
2010-02-08,3.8,3.81,3.81,3.81,1333
2010-02-09,3.81,4,3.9,3.9,1049300
2010-02-10,3.9,4.05,4,4,53000
2010-02-11,4,4.5,4.2,4.5,27474
2010-02-15,4.5,4.9,4,4.1,13000
2010-02-16,4.1,4.11,4.11,4.11,11000
2010-02-23,4.11,4.2,4.2,4.2,100
2010-02-24,4.2,4.25,4.21,4.25,667
2010-02-25,4.25,4.5,4.22,4.5,12252
2010-02-26,4.5,4.3,4.25,4.3,11224
2010-03-01,4.3,4.25,4.25,4.25,5000
2010-03-02,4.25,4.5,4.5,4.5,10000
2010-03-03,4.5,4.5,4.22,4.22,14083
2010-03-04,4.22,4.22,4.22,4.22,13247
2010-03-05,4.22,4.25,4.25,4.25,1000
2010-03-08,4.25,4.5,4.49,4.5,15000
2010-03-09,4.5,4.5,4.5,4.5,7500
2010-03-10,4.5,4.9,4.51,4.51,22000
2010-03-11,4.51,4.51,4.51,4.51,1700
2010-03-12,4.51,4.51,4.51,4.51,3000
2010-03-15,4.51,4.55,4.5,4.5,197211
2010-03-16,4.5,4.52,4.5,4.51,57307
2010-03-17,4.51,4.56,4.55,4.56,12400
2010-03-18,4.56,4.65,4.65,4.65,5000
2010-03-19,4.65,4.8,4.67,4.8,101011
2010-03-22,4.8,4.86,4.86,4.86,14500
2010-03-23,4.86,5,4.86,4.87,12500
2010-03-24,4.87,5,5,5,75000
2010-03-25,5,6,5.5,5.5,57000
2010-03-29,5.5,6.3,5,5,12000
2010-03-30,5,5.01,5.01,5.01,17286
2010-04-01,5.01,5.5,5.06,5.5,40391
2010-04-07,5.5,5.5,5.5,5.5,10000
2010-04-08,5.5,6.3,5.07,6.3,10769
2010-04-12,6.3,6.5,6,6.3,10924
2010-04-13,6.3,6.3,6.02,6.02,19079
2010-04-14,6.02,6.02,6.01,6.01,69875
2010-04-16,6.01,6.01,6,6,213630
2010-04-19,6,6.3,6,6,3694
2010-04-20,6,6.9,6.3,6.3,421396
2010-04-21,6.3,7,6.3,6.3,4000
2010-04-22,6.3,5.5,5.4,5.4,44600
2010-04-26,5.4,5.4,5.4,5.4,1000
2010-04-27,5.4,5.4,5.4,5.4,2500
2010-04-28,5.4,5.5,5.5,5.5,5000
2010-04-29,5.5,5.39,5.15,5.15,109178
2010-04-30,5.15,5.25,5.15,5.2,12373
2010-05-03,5.2,5.15,5,5.01,62437
2010-05-05,5.01,5,4.95,5,13750
2010-05-06,5,4.6,4.6,4.6,8759
2010-05-07,4.6,5,5,5,5000
2010-05-10,5,5,4.6,4.6,94214
2010-05-11,4.6,4.7,4.66,4.7,51790
2010-05-12,4.7,5,4.62,5,90679
2010-05-13,5,5,4.7,4.71,21343
2010-05-14,4.71,4.8,4.7,4.7,63650
2010-05-17,4.7,4.7,4.7,4.7,4000
2010-05-18,4.7,5,4.71,4.71,8875
2010-05-19,4.71,5,4.75,4.75,42161
2010-05-20,4.75,5,5,5,5100
2010-05-26,5,5,4.7,4.75,47848
2010-05-28,4.75,4.8,4.8,4.8,674
2010-06-02,4.8,4.8,4.62,4.62,7136
2010-06-03,4.62,4.62,4.62,4.62,4924
2010-06-04,4.62,5,5,5,300
2010-06-07,5,4.71,4.65,4.71,2000
2010-06-08,4.71,4.67,4.67,4.67,10000
2010-06-09,4.67,5,4.66,5,31429
2010-06-11,5,4.85,4.85,4.85,25000
2010-06-15,4.85,4.65,4.65,4.65,300
2010-06-16,4.65,4.9,4.85,4.85,5000
2010-06-17,4.85,4.65,4.65,4.65,20867
2010-06-18,4.65,4.65,4.65,4.65,675
2010-06-21,4.65,5,4.9,5,26982
2010-06-23,5,5,4.95,4.95,34000
2010-06-25,4.95,5,4.95,4.95,2725
2010-06-29,4.95,4.65,4.4,4.65,85537
2010-07-01,4.65,4.51,4.51,4.51,3791
2010-07-05,4.51,4.5,4.4,4.4,27306
2010-07-07,4.4,4.43,4.42,4.42,25000
2010-07-08,4.42,4.5,4.5,4.5,10000
2010-07-13,4.5,4.5,4.42,4.44,10300
2010-07-14,4.44,4.42,4.42,4.42,2500
2010-07-15,4.42,4.5,4.4,4.4,11061
2010-07-16,4.4,4.5,4.5,4.5,450
2010-07-20,4.5,4.5,4.3,4.3,1550
2010-07-22,4.3,4.65,4.65,4.65,2324375
2010-07-23,4.65,4.3,4.3,4.3,3546
2010-07-26,4.3,4.3,4.3,4.3,19310
2010-07-27,4.3,4.3,4.3,4.3,2329
2010-07-29,4.3,4.35,4.34,4.34,106500
2010-08-04,4.34,4.35,4.35,4.35,22325
2010-08-05,4.35,4.1,4.1,4.1,14424
2010-08-09,4.1,4.1,4.1,4.1,10800
2010-08-11,4.1,4.5,4.5,4.5,9536
2010-08-17,4.5,4.5,4.5,4.5,300
2010-08-18,4.5,4.3,4.1,4.1,257555
2010-08-19,4.1,4.3,4.06,4.06,3000
2010-08-20,4.06,4.06,4.06,4.06,1000
2010-08-23,4.06,4.1,4.06,4.1,82135
2010-08-24,4.1,4.06,4.06,4.06,675
2010-08-25,4.06,4.06,4.05,4.06,84879
2010-08-27,4.06,4.1,4.02,4.02,213953
2010-08-31,4.02,4.5,4.02,4.02,16975
2010-09-01,4.02,4.02,4.02,4.02,19001
2010-09-02,4.02,4.02,4.02,4.02,1500
2010-09-03,4.02,4.02,4,4.01,6508
2010-09-06,4.01,4,3.5,3.5,45830
2010-09-07,3.5,3.5,3.5,3.5,2375
2010-09-08,3.5,3.56,3.56,3.56,186
2010-09-13,3.56,3.58,3.56,3.58,2436
2010-09-14,3.58,3.6,3.55,3.6,14460
2010-09-16,3.6,3.57,3.57,3.57,2270
2010-09-17,3.57,3.57,3.55,3.55,8164
2010-09-20,3.55,3.56,3.55,3.56,4000
2010-09-22,3.56,3.56,3.55,3.56,17075
2010-09-23,3.56,3.56,3.55,3.55,42676
2010-09-24,3.55,3.55,3.55,3.55,775
2010-09-27,3.55,3.55,3.55,3.55,9630
2010-09-28,3.55,3.55,3.55,3.55,200
2010-09-29,3.55,3.99,3.99,3.99,150
2010-10-01,3.99,3.99,3.55,3.9,40324
2010-10-04,3.9,3.9,3.9,3.9,8161
2010-10-06,3.9,3.8,3.6,3.6,15873
2010-10-08,3.6,3.6,3.41,3.41,121816
2010-10-13,3.41,3.41,3.41,3.41,4725
2010-10-15,3.41,3.41,3.4,3.4,125872
2010-10-20,3.4,3.01,3,3.01,21277
2010-10-21,3.01,3.02,3.02,3.02,8928
2010-10-27,3.02,3.05,3.04,3.04,28647
2010-10-29,3.04,3.04,3.04,3.04,5199
2010-11-01,3.04,3.5,3.5,3.5,10000
2010-11-02,3.5,3.5,3.5,3.5,5000
2010-11-03,3.5,3.04,3.04,3.04,39529
2010-11-05,3.04,3.08,3.08,3.08,3000
2010-11-10,3.08,3.11,3.1,3.11,3744
2010-11-11,3.11,3.11,3.11,3.11,3664
2010-11-12,3.11,3.11,3.11,3.11,4737
2010-11-15,3.11,3.1,3.1,3.1,5000
2010-11-16,3.1,3.15,3.1,3.1,68500
2010-11-18,3.1,3.11,3.1,3.11,4862
2010-11-23,3.11,3.2,3.2,3.2,5000
2010-11-24,3.2,3.08,3.08,3.08,26000
2010-11-25,3.08,3.08,3.08,3.08,3000
2010-11-29,3.08,3.1,3.1,3.1,20897
2010-11-30,3.1,3.08,3.08,3.08,31414
2010-12-01,3.08,3.09,3.08,3.08,939020
2010-12-02,3.08,3.01,3,3.01,183586
2010-12-03,3.01,3.07,3,3.07,53150
2010-12-06,3.07,3,2.75,2.75,1155250
2010-12-07,2.75,2.75,2.75,2.75,8000
2010-12-08,2.75,2.75,2.75,2.75,1620
2010-12-09,2.75,3.08,2.76,2.77,10436
2010-12-15,2.77,3.07,3.07,3.07,100
2010-12-16,3.07,3.07,2.87,3.07,151000
2010-12-17,3.07,2.79,2.78,2.79,43291
2010-12-24,2.79,2.82,2.8,2.8,75624
2010-12-29,2.8,2.82,2.82,2.82,3000
2010-12-31,2.82,3.07,3.07,3.07,1000
2011-01-03,3.07,3.07,3,3.07,12261
2011-01-04,3.07,3,3,3,51929
2011-01-05,3,3,3,3,2630
2011-01-11,3,3,2.8,2.82,220594
2011-01-12,2.82,2.8,2.76,2.76,223931
2011-01-13,2.76,3,3,3,262728
2011-01-14,3,2.85,2.76,2.76,303000
2011-01-17,2.76,2.77,2.77,2.77,1069
2011-01-18,2.77,2.77,2.77,2.77,16883
2011-01-21,2.77,2.77,2.55,2.55,333744
2011-01-24,2.55,2.55,2.51,2.51,217786
2011-01-25,2.51,2.51,2.51,2.51,7500
2011-01-26,2.51,2.51,2.5,2.51,22550
2011-01-31,2.51,2.51,2.5,2.5,15408
2011-02-01,2.5,2.7,2.7,2.7,10786
2011-02-02,2.7,2.67,2.67,2.67,1011
2011-02-03,2.67,2.7,2.53,2.53,27259
2011-02-04,2.53,2.54,2.53,2.54,31375
2011-02-07,2.54,2.55,2.55,2.55,3000
2011-02-08,2.55,2.65,2.65,2.65,675
2011-02-10,2.65,2.85,2.67,2.8,16000
2011-02-11,2.8,2.85,2.85,2.85,9555
2011-02-15,2.85,2.85,2.8,2.8,10289
2011-02-16,2.8,2.57,2.57,2.57,611396
2011-02-18,2.57,2.65,2.6,2.65,63375
2011-02-21,2.65,2.61,2.61,2.61,6750
2011-02-22,2.61,2.61,2.61,2.61,3000
2011-02-24,2.61,2.66,2.66,2.66,3300
2011-02-25,2.66,2.8,2.6,2.8,117530
2011-03-01,2.8,3,2.66,2.78,14275
2011-03-03,2.78,2.67,2.67,2.67,134937
2011-03-04,2.67,2.55,2.52,2.55,6493
2011-03-10,2.55,2.56,2.55,2.56,19125
2011-03-15,2.56,2.57,2.57,2.57,1600
2011-03-17,2.57,2.6,2.6,2.6,600
2011-03-18,2.6,2.6,2.6,2.6,900
2011-03-21,2.6,2.81,2.76,2.81,16842
2011-03-23,2.81,2.8,2.65,2.66,66335
2011-03-24,2.66,2.71,2.67,2.71,10620
2011-03-25,2.71,2.81,2.71,2.81,4375
2011-03-28,2.81,3.05,2.82,3.05,466607
2011-03-29,3.05,2.84,2.83,2.84,98548
2011-03-30,2.84,2.83,2.83,2.83,300
2011-03-31,2.83,2.83,2.65,2.83,12080
2011-04-04,2.83,2.7,2.7,2.7,800
2011-04-05,2.7,2.61,2.6,2.6,12986
2011-04-06,2.6,2.7,2.56,2.6,28027
2011-04-11,2.6,3,2.7,3,51000
2011-04-12,3,2.6,2.6,2.6,2622
2011-04-14,2.6,2.71,2.61,2.61,8061
2011-04-15,2.61,2.7,2.61,2.7,33750
2011-04-18,2.7,2.65,2.65,2.65,46700
2011-04-19,2.65,2.65,2.65,2.65,9914
2011-04-20,2.65,2.63,2.62,2.63,4018
2011-04-21,2.63,2.64,2.63,2.64,2267
2011-04-28,2.64,2.65,2.65,2.65,5900
2011-04-29,2.65,2.7,2.66,2.7,51200
2011-05-03,2.7,2.7,2.7,2.7,20000
2011-05-04,2.7,2.7,2.7,2.7,50625
2011-05-05,2.7,2.72,2.72,2.72,124
2011-05-06,2.72,2.73,2.72,2.72,3000
2011-05-12,2.72,2.74,2.74,2.74,1435
2011-05-13,2.74,2.75,2.75,2.75,3934
2011-05-16,2.75,2.8,2.8,2.8,4422
2011-05-17,2.8,2.9,2.9,2.9,10000
2011-05-18,2.9,3,3,3,5000
2011-05-19,3,3,3,3,5387
2011-05-20,3,2.81,2.81,2.81,15036
2011-05-24,2.81,2.81,2.81,2.81,912
2011-05-25,2.81,2.81,2.81,2.81,6242
2011-05-27,2.81,2.81,2.81,2.81,12876
2011-05-30,2.81,2.81,2.8,2.8,5368
2011-05-31,2.8,2.8,2.8,2.8,26561
2011-06-02,2.8,2.82,2.81,2.82,41478
2011-06-03,2.82,2.8,2.8,2.8,3500
2011-06-06,2.8,2.81,2.8,2.8,7054
2011-06-07,2.8,2.6,2.5,2.56,13375
2011-06-13,2.56,2.5,2.5,2.5,600
2011-06-14,2.5,2.5,2.5,2.5,5000
2011-06-15,2.5,2.5,2.5,2.5,25164
2011-06-16,2.5,2.49,2.49,2.49,48630
2011-06-20,2.49,2.49,2.2,2.2,83000
2011-06-21,2.2,2.15,2,2,24318
2011-06-22,2,2.02,1.85,2.01,221137
2011-06-23,2.01,1.85,1.75,1.75,118470
2011-06-24,1.75,1.85,1.85,1.85,2730
2011-06-27,1.85,1.85,1.85,1.85,5400
2011-06-28,1.85,1.85,1.85,1.85,13000
2011-06-30,1.85,1.95,1.95,1.95,5000
2011-07-01,1.95,2.1,1.98,2.1,24122
2011-07-04,2.1,2.1,2,2,132000
2011-07-05,2,2.06,2.06,2.06,1000
2011-07-06,2.06,2.15,2.1,2.1,26750
2011-07-08,2.1,2.15,2.15,2.15,866
2011-07-11,2.15,2.21,2.21,2.21,675
2011-07-12,2.21,2.21,2.2,2.2,199997
2011-07-14,2.2,2.2,2.2,2.2,4500
2011-07-15,2.2,2.2,2.06,2.07,47510
2011-07-18,2.07,2.08,2.06,2.06,11300
2011-07-19,2.06,2.08,2.05,2.06,1050602
2011-07-20,2.06,2,2,2,2000
2011-07-21,2,1.95,1.95,1.95,3900
2011-07-22,1.95,2,1.95,2,5300
2011-07-25,2,2,1.95,1.95,10510
2011-07-26,1.95,1.96,1.95,1.96,7464
2011-08-02,1.96,2.04,2,2.04,5361
2011-08-03,2.04,2.04,2.04,2.04,1000
2011-08-04,2.04,2.04,2.04,2.04,49824
2011-08-05,2.04,2.06,2.06,2.06,8484
2011-08-08,2.06,2.08,1.8,1.8,418475
2011-08-10,1.8,2.01,2,2.01,4600
2011-08-11,2.01,2.01,2.01,2.01,2419
2011-08-12,2.01,2.02,2.01,2.02,1827
2011-08-16,2.02,2.03,2.02,2.02,10100
2011-08-17,2.02,2.02,1.75,1.75,144101
2011-08-18,1.75,2,2,2,800
2011-08-19,2,2,2,2,3700
2011-08-22,2,2.01,1.95,1.95,84550
2011-08-25,1.95,2,2,2,31279
2011-08-26,2,2.08,2.01,2.01,15952
2011-08-30,2.01,2.01,2,2.01,24761
2011-08-31,2.01,2.05,2,2,27471
2011-09-01,2,2,2,2,43325
2011-09-02,2,2,1.95,1.95,21000
2011-09-06,1.95,1.95,1.9,1.9,152012
2011-09-07,1.9,1.95,1.9,1.9,53266
2011-09-08,1.9,1.9,1.9,1.9,1500
2011-09-09,1.9,1.9,1.9,1.9,1345
2011-09-12,1.9,1.9,1.9,1.9,2565
2011-09-14,1.9,1.91,1.91,1.91,1500
2011-09-16,1.91,1.91,1.9,1.9,33109
2011-09-19,1.9,1.95,1.95,1.95,600
2011-09-20,1.95,2.08,2,2,4011
2011-09-21,2,2.02,1.9,2,4717739
2011-09-22,2,2,2,2,200000
2011-09-27,2,2,2,2,30377
2011-09-28,2,1.89,1.89,1.89,1686
2011-09-29,1.89,1.89,1.89,1.89,314
2011-09-30,1.89,1.89,1.89,1.89,100
2011-10-03,1.89,1.9,1.89,1.9,10720
2011-10-04,1.9,2,2,2,20000
2011-10-05,2,2.05,1.91,1.91,41863
2011-10-06,1.91,1.91,1.91,1.91,2818
2011-10-07,1.91,2.01,2,2.01,16900
2011-10-12,2.01,2,2,2,2010
2011-10-13,2,2,2,2,5222
2011-10-14,2,2.1,2.1,2.1,1554
2011-10-18,2.1,2.25,2.05,2.25,6011
2011-10-19,2.25,2.28,2.11,2.15,16128
2011-10-20,2.15,2.22,2.2,2.2,25355
2011-10-21,2.2,2.05,2.05,2.05,32525
2011-10-24,2.05,2.25,2.15,2.25,209977
2011-10-25,2.25,2.25,2.25,2.25,1458918
2011-10-26,2.25,2.25,2.24,2.25,141399
2011-10-27,2.25,2.25,2.25,2.25,1419457
2011-10-28,2.25,2.28,2.26,2.26,73310
2011-10-31,2.26,2.26,2.26,2.26,10000
2011-11-01,2.26,2.59,2.5,2.55,73171
2011-11-02,2.55,2.65,2.6,2.65,503958
2011-11-03,2.65,3,2.99,2.99,381935
2011-11-04,2.99,3.3,3.05,3.3,48544
2011-11-07,3.3,3.3,3.3,3.3,3442
2011-11-08,3.3,3.75,3.6,3.6,10500
2011-11-09,3.6,3.7,3.6,3.6,85038
2011-11-10,3.6,3.7,3.51,3.67,13305
2011-11-11,3.67,3.5,3.3,3.43,32940
2011-11-14,3.43,3.31,3.3,3.31,6358
2011-11-15,3.31,3.05,2.85,2.85,89000
2011-11-16,2.85,3,2.8,2.85,48170
2011-11-17,2.85,2.8,2.8,2.8,2000
2011-11-18,2.8,2.5,2.5,2.5,10700
2011-11-21,2.5,2.51,2.51,2.51,23050
2011-11-23,2.51,2.6,2.5,2.51,117398
2011-11-24,2.51,2.75,2.53,2.75,1413754
2011-11-25,2.75,2.75,2.75,2.75,11300
2011-11-29,2.75,3.2,3,3,97150
2011-11-30,3,3.05,3,3,31000
2011-12-02,3,3.05,3.04,3.05,5200
2011-12-05,3.05,3,3,3,600
2011-12-06,3,3,3,3,40000
2011-12-07,3,3.1,3.1,3.1,10875
2011-12-08,3.1,3.2,3.1,3.18,33714
2011-12-09,3.18,3.1,3.1,3.1,4281
2011-12-13,3.1,3.01,3,3,166660
2011-12-14,3,3,2.75,3,577396
2011-12-15,3,3.1,3.1,3.1,5719
2011-12-16,3.1,3.05,3,3,251125
2011-12-20,3,3,3,3,105532
2011-12-21,3,3,3,3,27000
2011-12-22,3,3,3,3,15113
2011-12-23,3,3,2.75,2.99,183723
2011-12-28,2.99,2.75,2.75,2.75,7895
2011-12-29,2.75,2.78,2.78,2.78,43000
2011-12-30,2.78,3,3,3,400
2012-01-03,3,3,2.77,2.91,8000
2012-01-04,2.91,3,2.95,2.98,29900
2012-01-09,2.98,2.77,2.75,2.75,20586
2012-01-10,2.75,2.75,2.75,2.75,250
2012-01-11,2.75,2.76,2.75,2.75,201624
2012-01-12,2.75,3,2.5,2.74,211950
2012-01-13,2.74,2.5,2.3,2.3,31726
2012-01-16,2.3,2.05,1.98,2.01,132711
2012-01-17,2.01,2,1.9,2,265503
2012-01-18,2,2,1.93,1.97,5811
2012-01-19,1.97,2,2,2,319
2012-01-27,2,2.06,2.06,2.06,2850
2012-02-01,2.06,2.08,2.08,2.08,1000000
2012-02-02,2.08,2.39,2.08,2.13,6786
2012-02-03,2.13,2.39,2.39,2.39,1900
2012-02-06,2.39,2.71,2.71,2.71,336
2012-02-07,2.71,3,3,3,58000
2012-02-08,3,2.98,2.98,2.98,27500
2012-02-09,2.98,3,2.98,3,438000
2012-02-13,3,3,3,3,36500
2012-02-14,3,3,3,3,12625
2012-02-16,3,3,3,3,51643
2012-02-17,3,3,3,3,3215
2012-02-20,3,3,3,3,20000
2012-02-21,3,3,2.75,3,71827
2012-02-23,3,2.75,2.75,2.75,9325
2012-02-24,2.75,2.7,2.7,2.7,675
2012-02-28,2.7,2.31,2.31,2.31,81421
2012-03-01,2.31,2.38,2.31,2.36,29167
2012-03-02,2.36,2.4,2.4,2.4,16422
2012-03-09,2.4,2.48,2.48,2.48,10175
2012-03-13,2.48,2.6,2.6,2.6,3011
2012-03-14,2.6,2.68,2.68,2.68,18508
2012-03-16,2.68,2.78,2.78,2.78,1686
2012-03-19,2.78,2.88,2.78,2.86,594795
2012-03-20,2.86,2.88,2.88,2.88,4300
2012-03-21,2.88,2.89,2.88,2.88,172000
2012-03-22,2.88,2.88,2.88,2.88,3375
2012-03-23,2.88,2.88,2.88,2.88,356
2012-03-26,2.88,2.51,2.51,2.51,30000
2012-03-28,2.51,2.5,2.4,2.42,9881
2012-03-29,2.42,2.4,2.38,2.39,19710
2012-03-30,2.39,2.4,2.38,2.38,73386
2012-04-03,2.38,2.36,2.36,2.36,2809
2012-04-04,2.36,2.38,2.35,2.35,10835
2012-04-05,2.35,2.38,2.31,2.37,32344
2012-04-10,2.37,2.31,2.31,2.31,6500
2012-04-11,2.31,2.31,2.16,2.17,48500
2012-04-12,2.17,2.16,2.15,2.16,20000
2012-04-13,2.16,2.15,2.15,2.15,83000
2012-04-16,2.15,2.07,2.07,2.07,47400
2012-04-17,2.07,2,1.95,1.99,175544
2012-04-18,1.99,1.95,1.8,1.95,28850
2012-04-19,1.95,1.95,1.95,1.95,16047
2012-04-20,1.95,1.95,1.95,1.95,45353
2012-04-23,1.95,1.95,1.95,1.95,10000
2012-04-24,1.95,1.8,1.8,1.8,42932
2012-04-25,1.8,1.6,1.53,1.54,7440
2012-04-26,1.54,1.6,1.53,1.56,76203
2012-04-27,1.56,1.6,1.5,1.52,51494
2012-04-30,1.52,1.53,1.53,1.53,5600
2012-05-01,1.53,1.55,1.55,1.55,2320
2012-05-04,1.55,1.61,1.61,1.61,2189
2012-05-07,1.61,1.62,1.62,1.62,500
2012-05-08,1.62,1.61,1.61,1.61,711
2012-05-09,1.61,1.65,1.64,1.65,1200
2012-05-10,1.65,1.66,1.65,1.65,9180
2012-05-14,1.65,1.71,1.71,1.71,3060
2012-05-15,1.71,1.71,1.7,1.7,191049
2012-05-16,1.7,1.7,1.7,1.7,146451
2012-05-17,1.7,1.62,1.62,1.62,162000
2012-05-18,1.62,1.62,1.62,1.62,5600
2012-05-22,1.62,1.63,1.63,1.63,10125
2012-05-25,1.63,1.7,1.6,1.63,170000
2012-05-28,1.63,1.6,1.6,1.6,2730
